VORP,PER,WS,FT,BPM,Rk_Conference,USG%,Trp Dbl,AST,2P%
1.1,13.7,3.4,2.4,-0.4,7.0,24.7,0.0,4.0,0.462
2.5,21.1,9.2,6.9,1.6,8.0,25.2,0.0,1.4,0.488
0.6,12.2,2.4,0.9,-0.4,9.0,18.2,0.0,2.3,0.448
0.6,16.8,1.3,3.6,-0.1,12.0,32.2,0.0,1.6,0.439
0.1,8.0,2.7,1.0,-1.7,4.0,8.7,0.0,1.0,0.494
0.9,10.8,2.0,0.3,1.1,8.0,8.0,0.0,0.2,0.457
0.6,9.3,2.2,0.8,-0.2,8.0,8.4,0.0,0.9,0.409
5.3,23.1,10.9,5.8,6.0,1.0,23.4,0.1666666666666666,11.9,0.51
2.9,20.7,10.1,6.7,1.5,5.0,29.7,0.0,2.4,0.522
0.6,14.8,4.5,3.5,-1.1,11.0,20.4,0.0,1.3,0.488
2.0,14.9,5.0,2.3,1.3,8.0,19.8,0.0,2.8,0.484
3.2,19.3,9.0,4.0,2.5,7.0,26.8,0.0,2.6,0.521
1.2,12.7,2.3,0.7,0.9,8.0,14.2,0.0,5.1,0.398
3.7,18.2,7.6,3.8,3.0,2.0,25.4,0.0,8.4,0.475
-0.1,14.0,4.2,2.1,-2.1,3.0,18.8,0.0,0.4,0.52
-0.2,7.1,0.9,0.3,-3.3,7.0,8.2,0.0,0.2,0.467
1.0,14.8,3.5,1.6,0.1,6.0,16.6,0.0,5.8,0.54
3.2,17.4,9.4,3.9,2.3,6.0,19.7,0.0,3.4,0.489
0.7,16.2,2.5,1.5,0.6,9.0,22.0,0.0,1.1,0.5
1.8,13.7,5.9,3.1,0.6,2.0,19.3,0.0,4.7,0.477
2.2,18.7,8.1,5.6,0.9,10.0,22.6,0.0,3.2,0.51
1.4,14.0,5.0,3.3,0.1,1.0,18.1,0.0,7.8,0.449
1.3,17.4,5.2,3.6,-0.1,6.0,27.9,0.0,2.4,0.485
-0.1,12.2,0.9,0.7,-2.7,1.0,19.9,0.0,0.7,0.511
0.5,11.1,2.3,0.8,-0.6,4.0,15.6,0.0,1.5,0.426
1.6,16.3,5.7,4.0,0.9,11.0,18.1,0.0,2.8,0.528
2.3,18.2,6.2,3.6,1.4,7.0,26.8,0.0,3.4,0.496
-0.4,14.7,2.3,2.4,-2.7,8.0,20.8,0.0,1.0,0.503
1.9,16.2,6.6,4.8,0.5,5.0,22.8,0.0126582278481012,4.2,0.511
0.3,13.4,3.9,2.1,-1.5,11.0,17.0,0.0,1.7,0.539
1.4,16.0,6.8,4.7,0.2,3.0,21.8,0.0,3.7,0.476
-0.3,9.9,1.1,0.6,-3.3,9.0,14.4,0.0,0.6,0.469
1.2,15.2,3.9,2.0,0.3,9.0,22.7,0.0,2.1,0.478
2.5,15.1,7.6,3.6,1.6,6.0,15.7,0.0,3.3,0.484
-0.4,14.9,5.2,4.2,-2.8,4.0,22.6,0.0,0.8,0.496
0.8,11.8,2.9,0.7,0.7,7.0,17.3,0.0,1.6,0.431
-0.2,12.9,1.4,1.7,-2.7,8.0,17.3,0.0,1.2,0.498
7.0,24.1,13.2,5.9,7.0,4.0,28.0,0.0,5.8,0.515
12.5,31.7,21.2,8.8,13.0,4.0,34.1,0.024390243902439,5.9,0.546
0.1,16.0,4.2,1.7,-1.8,2.0,22.6,0.0,1.0,0.492
0.0,15.2,3.0,2.8,-2.0,9.0,25.4,0.0,2.5,0.501
0.8,15.1,3.3,2.0,0.2,4.0,18.7,0.0,5.3,0.459
-0.7,10.8,1.6,0.8,-4.2,11.0,14.8,0.0,0.5,0.483
1.1,14.5,4.0,1.2,0.8,3.0,15.5,0.0,4.0,0.522
7.6,23.2,14.1,3.3,8.5,5.0,17.2,0.0,13.8,0.594
0.2,13.0,4.2,1.4,-1.7,4.0,15.8,0.0,1.1,0.503
-0.3,8.2,1.3,1.7,-2.8,2.0,13.3,0.0,2.2,0.391
0.2,12.0,4.1,1.4,-1.5,7.0,11.4,0.0,0.7,0.504
1.6,16.8,6.5,4.4,0.1,10.0,21.0,0.0,1.7,0.449
0.0,15.6,2.8,3.2,-2.0,2.0,27.1,0.0,2.0,0.466
0.9,8.3,3.2,0.5,0.4,2.0,5.2,0.0,1.1,0.452
-1.1,9.0,1.3,1.1,-4.2,11.0,13.8,0.0,1.7,0.482
1.5,14.5,7.9,3.6,0.3,1.0,14.7,0.0,1.1,0.505
0.7,12.3,4.7,1.7,-0.7,7.0,16.9,0.0,1.0,0.473
2.1,18.1,8.0,5.2,1.0,2.0,24.3,0.0,3.3,0.497
2.6,15.9,9.0,3.8,1.8,7.0,15.9,0.0,2.2,0.504
-0.2,12.9,1.3,1.5,-2.7,6.0,25.4,0.0,1.4,0.425
1.6,15.8,5.2,3.3,0.7,5.0,20.8,0.0,3.2,0.529
2.7,16.2,6.8,3.5,1.9,3.0,17.0,0.025,8.9,0.511
0.6,13.0,3.3,2.5,-0.7,4.0,18.9,0.0,3.1,0.478
8.6,26.4,15.2,5.6,9.4,1.0,27.5,0.0675675675675675,7.6,0.547
0.1,11.2,1.2,1.2,-1.8,9.0,14.5,0.0,4.5,0.479
0.0,11.7,1.7,0.6,-1.8,4.0,17.1,0.0,0.5,0.447
2.7,19.2,10.8,5.9,1.5,3.0,24.8,0.0,2.8,0.525
2.2,15.9,7.5,3.1,1.2,2.0,18.5,0.0,1.8,0.489
-0.1,9.4,1.2,0.3,-2.6,8.0,13.4,0.0,1.5,0.455
0.9,11.9,4.3,1.7,-0.3,4.0,16.6,0.0,3.1,0.507
0.7,12.8,2.9,1.2,-0.6,10.0,16.6,0.0,0.9,0.496
-0.2,11.2,1.0,0.9,-2.4,11.0,16.4,0.0,5.4,0.46
1.3,15.8,3.8,3.4,0.4,8.0,20.7,0.0,3.5,0.485
0.9,10.9,2.4,0.5,0.3,6.0,8.3,0.0121951219512195,0.1,0.448
-0.9,9.4,0.7,1.4,-5.4,9.0,17.4,0.0,0.5,0.481
0.7,13.8,3.4,2.4,-0.5,3.0,20.5,0.0,3.3,0.49
0.2,13.3,3.1,2.1,-1.6,11.0,17.9,0.0,1.1,0.494
0.5,12.7,4.7,1.9,-1.3,6.0,17.0,0.0,1.5,0.514
0.3,11.6,1.7,1.2,-1.2,5.0,16.4,0.0,3.0,0.434
2.5,15.8,7.0,2.9,1.9,7.0,16.8,0.0121951219512195,5.8,0.513
-0.2,12.3,2.4,1.6,-2.6,4.0,19.1,0.0,0.6,0.485
0.9,14.5,2.9,2.6,-0.2,11.0,19.2,0.0,6.4,0.467
4.5,22.2,10.2,5.5,5.0,9.0,22.6,0.0,3.4,0.553
0.0,13.6,2.0,1.3,-2.2,10.0,18.0,0.0,0.5,0.583
0.1,11.8,3.3,2.4,-1.9,9.0,16.9,0.0,2.0,0.534
0.4,12.8,6.0,1.3,-1.4,8.0,15.0,0.0,5.7,0.511
0.6,14.2,5.4,1.4,-1.1,5.0,13.0,0.0,1.2,0.547
0.0,11.5,0.7,1.4,-2.0,10.0,19.4,0.0,4.2,0.492
0.2,12.5,1.2,1.0,-1.3,6.0,21.6,0.0,1.8,0.439
2.3,14.0,6.1,1.5,2.1,1.0,16.3,0.0,4.5,0.461
1.5,15.2,6.2,3.2,0.7,9.0,14.2,0.0,1.5,0.586
0.8,14.2,4.5,2.4,-0.7,9.0,16.7,0.0,7.7,0.488
1.6,15.4,3.4,1.1,1.8,11.0,20.1,0.0,2.4,0.485
-0.8,11.3,2.0,1.1,-4.1,8.0,16.0,0.0,1.0,0.451
-0.3,10.3,1.1,0.8,-2.7,6.0,17.3,0.0,4.7,0.467
-0.5,9.1,0.6,1.0,-3.9,10.0,18.2,0.0,0.8,0.466
1.7,15.6,5.4,2.7,0.3,7.0,24.0,0.0121951219512195,3.6,0.48
4.9,20.2,10.0,5.6,4.3,5.0,20.3,0.0,10.3,0.512
3.4,18.3,7.9,3.3,3.2,5.0,17.4,0.0,7.9,0.533
2.5,18.5,9.4,4.9,2.0,4.0,22.7,0.0,1.8,0.545
0.7,14.1,3.7,2.7,-0.2,5.0,16.0,0.0,1.3,0.534
-0.1,13.5,4.5,3.6,-2.2,5.0,19.1,0.0,0.8,0.478
0.8,10.3,1.7,0.7,1.5,4.0,12.4,0.0,1.0,0.387
3.4,19.0,6.7,2.2,5.3,4.0,15.5,0.0,8.2,0.528
0.7,15.5,2.9,1.0,0.5,3.0,18.9,0.0,0.7,0.546
2.1,16.9,6.4,3.2,2.0,3.0,19.6,0.0,2.4,0.524
8.0,27.0,15.9,6.7,8.8,1.0,26.3,0.1375,12.2,0.532
0.0,14.2,3.5,3.0,-2.0,8.0,21.3,0.024390243902439,3.6,0.447
0.5,12.8,2.1,0.8,-0.5,7.0,17.5,0.0,3.1,0.471
3.4,19.0,9.3,4.7,2.4,7.0,25.3,0.0,2.9,0.546
0.0,12.4,2.6,1.9,-2.1,4.0,20.6,0.0,1.4,0.46
6.0,25.1,12.0,6.3,6.7,5.0,23.1,0.0735294117647058,4.9,0.643
0.7,13.7,4.0,2.4,-0.3,2.0,18.7,0.0123456790123456,2.0,0.472
1.9,17.6,7.9,5.2,0.5,10.0,20.0,0.0,1.6,0.557
1.1,14.3,6.1,1.9,0.4,2.0,14.7,0.0,0.5,0.509
-0.2,11.3,2.7,1.1,-2.4,12.0,13.7,0.0,1.6,0.478
0.8,15.7,4.5,2.3,-0.4,10.0,18.6,0.0,1.5,0.485
2.0,15.2,6.7,2.1,1.2,1.0,18.0,0.0,5.6,0.498
0.3,15.1,4.4,4.3,-1.4,3.0,23.1,0.0,2.0,0.556
2.4,17.7,9.2,2.8,1.2,1.0,19.7,0.0125,2.2,0.557
0.0,11.9,1.4,1.9,-2.1,5.0,21.3,0.0,2.0,0.447
1.9,17.0,4.8,2.0,1.6,3.0,25.7,0.0,3.8,0.464
0.7,13.0,4.2,1.4,-0.6,2.0,18.8,0.0,3.0,0.505
1.4,16.2,3.3,2.9,0.0,11.0,25.2,0.0,4.4,0.494
1.2,13.2,5.2,2.6,-0.4,1.0,18.0,0.0,7.5,0.467
-0.1,13.8,1.1,1.1,-2.3,9.0,23.2,0.0,1.0,0.456
-0.2,13.9,0.9,3.2,-2.5,12.0,26.7,0.0,2.6,0.457
2.1,17.9,6.2,5.4,0.9,10.0,24.1,0.0,8.8,0.489
-0.3,12.4,2.6,1.4,-2.8,10.0,16.7,0.0,0.9,0.472
0.6,13.9,3.5,4.3,-0.8,8.0,20.4,0.0,3.8,0.428
0.9,16.2,4.3,3.3,-0.7,10.0,26.2,0.0,3.1,0.478
-0.5,6.0,0.7,0.4,-4.7,1.0,10.1,0.0,0.4,0.431
0.4,11.1,2.0,1.6,-1.1,10.0,15.7,0.0,4.9,0.422
-0.1,9.4,2.3,0.5,-2.4,1.0,13.0,0.0,2.4,0.524
5.4,20.8,9.7,3.0,5.0,8.0,21.1,0.1951219512195122,8.0,0.486
0.2,14.5,3.0,0.9,-1.5,11.0,20.1,0.0,4.1,0.523
0.3,11.4,4.1,1.8,-1.5,6.0,18.7,0.0,4.3,0.435
-0.3,13.9,2.6,2.7,-2.6,1.0,22.6,0.0,1.4,0.45
-0.1,13.4,3.9,3.0,-2.3,8.0,15.5,0.0,1.1,0.519
5.6,23.5,12.2,7.7,5.5,2.0,32.3,0.0,3.3,0.474
1.4,15.3,5.4,3.7,0.8,6.0,16.0,0.0,2.4,0.532
-0.5,13.2,1.3,2.2,-3.3,5.0,25.1,0.0,1.3,0.464
-0.2,11.3,0.5,0.4,-3.4,4.0,24.1,0.0,0.9,0.459
0.6,14.0,4.1,2.4,-1.0,7.0,16.7,0.0,1.5,0.504
1.0,15.0,2.5,2.0,0.2,4.0,27.2,0.0,1.7,0.473
0.5,11.7,2.4,0.4,-0.3,7.0,13.9,0.0,2.6,0.508
5.3,19.9,10.3,4.5,6.0,2.0,18.6,0.0,10.0,0.459
4.0,18.8,7.6,4.9,3.3,3.0,25.9,0.0246913580246913,10.0,0.484
0.8,11.1,3.6,1.8,-0.7,4.0,13.0,0.0126582278481012,1.3,0.4
0.3,7.8,2.4,0.4,-1.4,8.0,6.6,0.0,1.8,0.431
-0.4,10.7,1.8,1.7,-3.3,1.0,16.8,0.0,0.8,0.521
10.6,29.8,16.9,10.2,10.8,8.0,38.3,0.0,4.6,0.491
1.1,14.1,4.7,2.7,-0.2,7.0,19.9,0.0,2.4,0.485
1.7,15.5,3.5,1.8,1.8,6.0,19.1,0.0,2.4,0.468
1.0,14.5,3.9,1.8,0.5,2.0,16.1,0.0,4.5,0.506
2.3,16.2,7.5,3.7,1.4,9.0,17.9,0.0,1.9,0.485
0.4,13.9,3.1,2.3,-1.3,4.0,23.2,0.0,1.3,0.448
2.1,16.0,7.7,2.7,1.1,1.0,20.6,0.0,3.4,0.496
1.9,15.6,6.0,3.5,0.8,9.0,19.8,0.0125,3.8,0.538
1.3,17.1,7.2,4.3,-0.2,12.0,17.1,0.0,1.6,0.522
2.9,18.6,10.3,6.7,2.1,3.0,23.7,0.0,2.0,0.536
3.4,18.5,5.3,3.0,3.0,11.0,24.5,0.0123456790123456,5.2,0.474
1.4,17.0,5.6,4.7,-0.1,6.0,27.3,0.0,3.7,0.462
0.6,11.9,4.2,2.3,-1.1,3.0,17.1,0.0,4.5,0.495
-0.6,7.8,1.1,1.0,-4.9,4.0,15.1,0.0,0.5,0.474
1.7,18.0,6.9,3.9,0.3,4.0,26.3,0.0,1.9,0.514
-0.1,11.5,1.7,0.8,-2.1,5.0,17.2,0.0,1.3,0.445
-0.6,9.6,0.7,1.2,-4.2,3.0,16.4,0.0,0.4,0.475
1.5,17.4,8.6,2.8,0.3,2.0,20.6,0.0,0.8,0.538
-0.4,14.2,3.6,2.6,-2.7,6.0,21.1,0.0,0.7,0.497
0.1,13.4,3.3,1.6,-1.9,8.0,18.5,0.0,1.3,0.46
5.4,20.2,10.3,4.4,4.9,3.0,23.6,0.0365853658536585,6.9,0.511
0.0,15.2,3.1,1.3,-1.9,2.0,19.1,0.0,0.7,0.468
3.0,23.8,9.4,7.8,2.8,6.0,29.3,0.0,1.6,0.458
1.7,15.7,7.6,2.8,1.0,1.0,14.7,0.0,1.1,0.543
1.1,18.3,2.6,1.4,3.9,4.0,19.1,0.0,0.8,0.509
0.1,13.8,2.1,2.7,-1.6,7.0,26.4,0.0,3.2,0.427
-0.4,10.2,1.3,1.4,-3.8,12.0,13.4,0.0,0.8,0.473
-0.5,11.3,-0.8,1.0,-3.7,12.0,24.3,0.0,2.0,0.416
0.0,8.7,2.6,1.2,-1.9,3.0,9.1,0.0,0.8,0.5
1.0,10.6,2.8,0.6,0.3,6.0,9.0,0.0,1.0,0.476
2.0,16.0,7.4,3.2,1.1,4.0,18.4,0.0,2.5,0.464
0.4,12.1,2.6,1.6,-1.3,9.0,17.5,0.0,5.3,0.447
3.1,20.5,8.1,5.0,1.9,8.0,29.2,0.0,5.1,0.504
-0.9,10.8,1.2,1.1,-5.6,5.0,18.4,0.0,0.3,0.451
0.9,12.8,4.2,1.2,-0.4,8.0,14.6,0.0,2.5,0.479
4.6,20.0,9.4,2.1,5.2,2.0,19.6,0.0,7.9,0.539
-0.3,13.0,1.4,1.6,-3.4,11.0,20.2,0.0,1.3,0.468
0.7,16.3,5.6,3.2,-0.6,7.0,23.0,0.0,1.4,0.515
2.2,19.3,5.8,3.6,1.4,9.0,28.9,0.0,4.6,0.529
1.2,12.8,2.9,0.8,1.1,7.0,10.7,0.0,4.8,0.493
0.6,14.2,4.9,3.0,-1.0,11.0,15.3,0.0,1.8,0.597
3.3,18.4,9.3,3.6,2.6,1.0,22.3,0.0,2.8,0.545
2.8,15.3,10.4,3.3,1.7,2.0,10.5,0.0,0.8,0.586
-0.7,10.8,1.0,1.4,-3.8,12.0,17.7,0.0,1.2,0.483
-0.4,11.5,1.9,1.1,-3.0,9.0,17.0,0.0,0.5,0.546
0.8,14.6,2.8,2.0,-0.1,9.0,20.0,0.0,3.3,0.504
1.3,15.2,3.2,1.1,1.6,2.0,24.4,0.0,2.0,0.502
5.5,24.0,14.8,5.6,5.1,1.0,24.1,0.0,2.6,0.606
0.2,13.6,2.5,1.4,-1.6,8.0,19.7,0.0,3.8,0.462
5.4,23.8,10.9,5.3,5.8,6.0,26.8,0.0133333333333333,2.9,0.509
3.0,17.4,10.5,3.0,2.3,3.0,17.7,0.0,1.8,0.506
0.2,13.6,1.9,1.2,-1.4,8.0,21.8,0.0,2.3,0.502
0.2,13.0,3.4,1.5,-1.6,3.0,16.9,0.0,0.8,0.474
1.6,17.0,7.4,6.5,0.1,7.0,26.0,0.0,3.0,0.466
1.4,12.0,4.9,0.8,1.0,2.0,9.6,0.0,0.3,0.546
0.7,14.0,3.3,1.7,-0.5,6.0,16.0,0.0,5.4,0.48
1.1,11.9,3.8,1.3,0.9,3.0,12.2,0.0,0.7,0.564
-0.5,9.7,1.3,2.0,-2.8,10.0,18.2,0.0,3.4,0.447
0.3,10.9,3.7,1.5,-1.4,2.0,12.9,0.0,0.4,0.481
-0.2,8.8,1.5,1.5,-2.7,10.0,11.1,0.0,1.2,0.421
0.5,12.6,3.9,1.5,-0.6,1.0,13.0,0.0,0.8,0.521
-0.4,15.5,3.3,2.3,-3.0,8.0,20.3,0.0,0.8,0.47
1.4,17.0,5.4,4.3,0.4,10.0,22.0,0.0,1.4,0.457
1.3,15.2,6.2,3.1,0.0,11.0,14.8,0.0126582278481012,3.0,0.513
3.0,17.2,4.2,4.7,1.8,9.0,28.9,0.0,4.8,0.47
1.8,18.4,4.6,4.2,0.7,5.0,27.8,0.0,2.6,0.472
3.4,22.1,8.9,5.4,3.1,2.0,31.3,0.0,3.2,0.51
-0.1,12.6,1.1,2.6,-2.1,12.0,18.1,0.0,1.9,0.45
3.7,15.7,9.4,3.8,2.6,6.0,15.2,0.0246913580246913,5.4,0.558
2.2,17.9,7.5,3.1,1.6,1.0,22.1,0.0,2.6,0.565
0.2,14.6,2.0,1.9,-1.5,11.0,23.1,0.0,3.6,0.446
2.1,18.7,7.4,3.4,0.8,7.0,25.8,0.0,2.5,0.512
1.9,15.9,5.6,2.1,1.5,4.0,16.5,0.0,6.7,0.47
0.2,12.9,6.0,3.1,-1.7,5.0,15.3,0.0,1.4,0.548
2.3,14.1,4.1,1.2,2.6,7.0,10.3,0.0,8.2,0.486
2.4,18.0,9.0,5.0,1.2,10.0,20.0,0.0,2.5,0.542
0.3,11.8,0.7,0.5,-0.6,10.0,17.5,0.0,1.8,0.439
-0.2,11.3,1.1,1.4,-2.6,9.0,19.1,0.0,3.0,0.424
0.2,14.4,2.7,1.7,-1.6,9.0,22.2,0.0,1.5,0.504
3.7,20.5,8.8,3.0,3.3,4.0,26.1,0.0121951219512195,2.8,0.512
2.7,17.6,6.8,5.8,2.1,10.0,23.4,0.0133333333333333,3.5,0.524
-0.1,10.0,2.0,0.9,-2.3,7.0,9.8,0.0,0.3,0.5
0.6,13.3,1.9,1.2,-0.6,7.0,19.4,0.0,1.3,0.457
0.4,13.8,1.7,1.8,-0.6,4.0,19.5,0.0,3.3,0.438
0.0,14.1,4.7,2.1,-1.9,4.0,19.6,0.0,0.5,0.52
-0.2,8.5,0.5,0.9,-2.7,3.0,16.4,0.0,1.5,0.419
-0.2,12.6,1.4,0.7,-2.7,5.0,22.0,0.0,0.5,0.487
-0.1,13.8,4.0,2.3,-2.3,1.0,20.2,0.0,1.1,0.462
1.4,18.1,4.2,3.7,0.4,10.0,29.2,0.0,5.2,0.5
0.0,16.0,3.0,3.5,-2.1,8.0,27.6,0.0,1.8,0.476
1.5,16.4,5.2,2.7,1.0,5.0,20.1,0.0,5.1,0.483
0.2,10.5,2.0,1.5,-1.4,10.0,13.8,0.0,1.2,0.473
2.0,15.9,5.9,3.1,1.4,10.0,20.0,0.0126582278481012,2.6,0.473
1.4,9.4,4.9,0.8,0.3,3.0,7.5,0.0,2.1,0.455
0.9,15.0,5.2,1.8,-0.3,1.0,21.7,0.0,2.2,0.523
3.8,24.2,9.5,5.1,4.0,2.0,25.6,0.0147058823529411,2.0,0.526
1.9,17.6,7.3,3.8,1.0,4.0,19.0,0.0,1.9,0.51
1.6,13.1,3.0,1.1,1.1,6.0,16.4,0.0,4.9,0.446
4.9,22.7,10.8,4.3,5.4,1.0,26.6,0.0,3.5,0.565
4.9,21.2,8.8,4.7,5.0,5.0,24.4,0.0,10.8,0.501
0.4,16.4,3.4,2.8,-1.2,4.0,24.2,0.0,2.3,0.483
0.8,14.0,3.1,1.1,-0.1,10.0,18.7,0.0,1.9,0.498
1.7,18.3,5.6,3.4,0.7,7.0,26.4,0.0128205128205128,2.4,0.475
1.9,13.7,4.8,1.1,1.9,11.0,12.9,0.0,3.7,0.541
0.2,11.8,3.3,1.2,-1.6,1.0,14.7,0.0,0.7,0.545
2.1,16.6,8.3,3.3,1.9,2.0,19.5,0.0,2.2,0.55
0.3,9.8,2.7,1.2,-1.2,11.0,13.5,0.0,1.6,0.415
0.4,12.9,3.2,2.3,-1.1,5.0,17.2,0.0,4.8,0.485
0.7,14.7,5.1,3.5,-0.8,7.0,18.1,0.0,2.1,0.492
0.1,9.9,1.2,0.3,-1.7,6.0,15.8,0.0,1.8,0.495
-0.2,10.5,0.7,0.7,-4.1,10.0,16.7,0.0,0.2,0.5
2.8,19.0,6.1,5.1,2.3,9.0,29.3,0.0,4.2,0.46
1.0,11.0,3.4,0.9,0.3,4.0,10.9,0.0,0.6,0.5
0.8,11.2,3.9,2.0,-0.5,7.0,12.1,0.0,3.3,0.561
0.1,13.3,1.9,1.8,-1.7,7.0,21.0,0.0,2.7,0.406
-0.5,9.5,0.6,1.4,-3.4,10.0,19.7,0.0,2.8,0.469
2.4,15.7,4.5,1.7,1.6,3.0,19.9,0.0128205128205128,7.5,0.446
0.9,16.0,3.9,2.5,0.2,10.0,22.6,0.0,1.8,0.52
0.2,11.1,3.4,2.1,-1.6,8.0,12.3,0.0,1.3,0.512
0.0,13.4,4.6,2.7,-2.0,3.0,15.5,0.0,1.0,0.503
-0.2,7.9,0.9,0.2,-3.0,1.0,13.5,0.0,1.4,0.514
4.8,24.6,12.8,8.3,4.9,5.0,30.0,0.0,3.5,0.567
0.2,13.5,2.5,2.4,-1.5,11.0,24.6,0.0,1.5,0.449
0.3,13.7,2.8,1.7,-1.3,7.0,20.1,0.0,4.5,0.491
2.1,15.7,6.2,2.3,1.3,11.0,19.3,0.0,5.9,0.491
0.9,12.7,3.3,1.7,0.0,6.0,16.6,0.0,3.2,0.477
0.9,17.2,3.4,4.8,-0.7,12.0,26.6,0.0,2.2,0.464
1.4,16.4,6.0,2.3,0.4,9.0,19.1,0.0,0.7,0.547
-0.9,9.7,0.9,1.2,-5.0,7.0,17.4,0.0,0.6,0.465
1.4,19.2,4.7,4.3,0.3,4.0,29.0,0.0135135135135135,4.6,0.513
2.4,17.9,6.4,4.9,1.2,7.0,23.3,0.0121951219512195,9.6,0.49
0.8,14.2,4.0,3.0,-0.7,7.0,22.5,0.0,2.4,0.479
-0.1,10.8,2.9,1.4,-2.2,2.0,13.3,0.0,1.0,0.48
1.2,14.1,4.5,1.7,0.6,2.0,17.5,0.0,1.4,0.478
0.7,15.6,3.0,1.8,0.2,2.0,20.2,0.0,3.2,0.481
0.7,12.4,3.7,2.9,-0.7,11.0,18.4,0.0,2.4,0.448
2.3,19.6,5.6,5.2,2.0,8.0,26.5,0.0,3.0,0.502
1.2,14.7,5.5,2.0,0.4,4.0,16.2,0.0,0.9,0.535
2.4,19.7,9.9,6.6,1.4,6.0,25.1,0.0,2.4,0.542
4.1,19.8,6.7,3.9,4.3,6.0,24.4,0.0533333333333333,8.0,0.49
1.9,17.6,9.2,3.2,0.6,5.0,18.7,0.0,1.8,0.495
1.8,16.9,6.2,2.4,1.5,4.0,14.7,0.0,5.7,0.569
2.1,17.7,6.3,2.4,1.4,2.0,22.6,0.0121951219512195,3.7,0.534
0.0,13.0,3.7,1.9,-1.9,4.0,17.9,0.0,0.7,0.508
0.2,13.4,2.2,1.4,-1.3,11.0,22.3,0.0,2.3,0.456
1.4,16.4,5.5,2.0,1.1,2.0,18.9,0.0,1.2,0.553
-0.4,14.2,2.5,3.3,-2.7,8.0,21.9,0.0,1.7,0.469
1.8,16.9,5.0,3.1,0.4,2.0,23.6,0.0,3.6,0.492
4.5,20.0,11.7,6.8,4.9,2.0,21.8,0.0136986301369863,4.9,0.509
0.3,10.2,1.0,0.5,-0.4,7.0,13.8,0.0,1.5,0.397
1.8,13.6,6.8,1.5,0.9,1.0,15.2,0.0,5.1,0.521
0.9,18.5,3.6,2.0,1.1,6.0,22.2,0.0,1.1,0.556
3.6,20.4,9.5,3.2,3.9,1.0,22.6,0.0,2.7,0.586
1.8,15.3,3.9,2.0,1.6,10.0,19.4,0.0128205128205128,4.2,0.504
0.0,14.2,3.1,2.6,-2.1,12.0,22.0,0.0,1.4,0.505
-0.5,7.7,-0.1,0.6,-4.4,11.0,18.1,0.0,1.0,0.423
0.0,9.6,1.3,0.5,-1.9,3.0,14.0,0.0,2.3,0.446
0.7,16.5,3.3,2.3,-0.4,8.0,19.2,0.0,1.7,0.522
0.3,13.2,3.0,1.5,-1.1,8.0,19.5,0.0,1.6,0.492
1.0,13.0,3.7,1.4,-0.3,11.0,16.7,0.0,6.4,0.484
1.4,13.0,5.7,2.5,0.1,4.0,10.5,0.0,1.2,0.558
-0.1,13.3,1.9,2.3,-2.2,6.0,24.6,0.0,2.5,0.463
1.7,13.0,5.9,1.3,0.5,4.0,15.6,0.0,3.8,0.534
-0.3,8.7,1.0,1.1,-3.2,5.0,14.6,0.0,1.2,0.455
0.1,13.7,1.9,2.4,-1.9,5.0,24.1,0.0,2.9,0.497
1.6,15.2,3.0,2.2,0.6,9.0,19.8,0.0128205128205128,9.4,0.431
-1.0,6.9,0.9,1.2,-5.1,11.0,13.6,0.0,0.6,0.456
0.6,15.8,4.0,3.4,-1.1,7.0,26.6,0.0,2.6,0.479
-0.1,12.6,2.0,1.1,-2.3,2.0,19.7,0.0,1.3,0.463
1.2,15.3,4.7,4.0,0.4,3.0,21.1,0.0,4.0,0.461
0.2,10.4,2.3,0.9,-1.4,9.0,12.6,0.0,1.0,0.485
-0.8,8.2,-0.5,0.7,-5.7,8.0,21.9,0.0,0.9,0.42
1.7,18.6,6.1,4.0,1.3,3.0,23.3,0.0,2.4,0.505
1.3,15.9,4.8,2.9,0.6,6.0,20.7,0.0,3.7,0.482
0.7,11.9,4.2,0.7,-0.2,1.0,13.2,0.0,2.3,0.578
0.0,13.4,1.5,0.6,-1.9,8.0,20.4,0.0,3.7,0.478
4.9,19.5,8.6,3.2,4.7,8.0,20.9,0.0365853658536585,5.5,0.521
0.5,13.7,4.4,2.0,-1.2,2.0,19.4,0.0,2.7,0.475
0.0,10.5,2.2,1.0,-2.0,8.0,11.2,0.0,3.7,0.496
4.8,23.3,10.8,7.4,4.2,4.0,32.9,0.0,2.6,0.479
-0.1,13.4,4.3,1.5,-2.1,12.0,13.2,0.0,1.2,0.537
0.9,15.6,5.4,5.9,-0.6,9.0,18.2,0.0,2.8,0.477
0.1,13.7,3.7,2.4,-1.9,6.0,20.7,0.0,2.1,0.498
1.5,11.2,3.9,0.5,0.9,7.0,7.6,0.0,0.3,0.462
-0.1,12.2,0.7,1.6,-2.1,11.0,24.7,0.0,2.0,0.473
2.6,17.4,5.9,3.9,2.1,3.0,23.8,0.0,3.4,0.486
3.7,20.5,8.4,4.2,3.9,10.0,22.6,0.0,3.3,0.586
1.0,15.5,3.0,2.3,0.1,8.0,20.2,0.0,6.3,0.547
1.7,14.0,2.1,2.3,1.3,11.0,22.1,0.0,4.2,0.436
2.1,17.0,5.9,2.1,2.4,5.0,15.1,0.0,7.4,0.501
